search_id,title,summary,date,date_text,url,thumbnail,keyword,search_date,page
1e0264225fca1d70,"75 Siswa SMKN 11 Semarang Diduga Keracunan MBG, SPPG Disebut tak Patuhi SOP",Setidaknya terdapat 12 SOP yang harus dipatuhi dan dilaksanakan SPPG.,,"09 January 2026, 18:50",https://republika.co.id/berita//t8li8b487/75-siswa-smkn-11-semarang-diduga-keracunan-mbg-sppg-disebut-tak-patuhi-sop,https://static.republika.co.id/uploads/images/inpicture_thumb/039348800-1765868447-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Di SDN 01 Kalibaru, Kepala BGN Ungkap Cara Hilangkan Trauma Siswa Pascakecelakaan",Kepala BGN berjanji memastikan terus mendampingi siswa yang mengalami trauma.,,"08 January 2026, 18:44",https://republika.co.id/berita//t8jnak393/di-sdn-01-kalibaru-kepala-bgn-ungkap-cara-hilangkan-trauma-siswa-pascakecelakaan,https://static.republika.co.id/uploads/images/inpicture_thumb/_251211212023-170.png,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Kepala BGN tak Ingin Ada Susu Impor dalam MBG,Pemanfaatan produk lokal penting dalam pelaksanaan MBG.,,"08 January 2026, 15:46",https://republika.co.id/berita//t8jf1q377/kepala-bgn-tak-ingin-ada-susu-impor-dalam-mbg,https://static.republika.co.id/uploads/images/inpicture_thumb/kepala-bgn-dadan-hindayana-saat-ditemui-seusai-acara-peringatan_251210161753-448.jpeg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Kemenkes Pastikan Mutu MBG bagi 55,1 Juta Penerima Manfaat per Hari",Sebanyak 4.535 SPPG telah dinyatakan lulus sertifikasi.,,"08 January 2026, 15:24",https://republika.co.id/berita//t8je0x393/kemenkes-pastikan-mutu-mbg-bagi-551-juta-penerima-manfaat-per-hari,https://static.republika.co.id/uploads/images/inpicture_thumb/006506800-1765902866-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Kepala BGN Syukuri Kelancaran MBG Sepanjang 2025,Di akhir 2025 jumlah SPG bertambah menjadi 19.188 unit.,,"08 January 2026, 14:53",https://republika.co.id/berita//t8jckd393/kepala-bgn-syukuri-kelancaran-mbg-sepanjang-2025,https://static.republika.co.id/uploads/images/detailnews/019182200-1765884533-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"BGN: Presiden Berpesan JanganNgoyoCapai Target MBG, Utamakan Kualitas",Pada 2026 akan ada penambahan jumlah penerima manfaat MBG.,,"08 January 2026, 14:50",https://republika.co.id/berita//t8jcg5377/bgn-presiden-berpesan-jangan-ngoyo-capai-target-mbg-utamakan-kualitas,https://static.republika.co.id/uploads/images/detailnews/051363000-1765868449-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Prabowo Sebut Program MBG Jawaban Negara atas Masalah Gizi Anak,Hari ini adalah 6 Januari 2026 dan kita mencapai dilaporkan 55 juta penerima manfaat.,,"06 January 2026, 19:06",https://republika.co.id/berita//t8fyys484/prabowo-sebut-program-mbg-jawaban-negara-atas-masalah-gizi-anak,https://static.republika.co.id/uploads/images/detailnews/087456100-1767696842-830-556.jpg,mbg,2026-02-02 18:34:39,3
1e0264225fca1d70,Prabowo Ungkap Program MBG Dinikmati 55 Juta Orang per 5 Januari 2026,"Presiden Brasil menyampaikan, mereka mencapai 40 juta penerima dalam 11 tahun.",,"06 January 2026, 06:54",https://republika.co.id/berita//t8f12g484/prabowo-ungkap-program-mbg-dinikmati-55-juta-orang-per-5-januari-2026,https://static.republika.co.id/uploads/images/inpicture_thumb/_260106065253-507.png,mbg,2026-02-02 18:34:39,3
1e0264225fca1d70,"MBG Bukan Sekadar Program Sosial, Ini Kata Pakar Ekonomi",Program gizi nasional dinilai berdampak luas hingga ke akar rumput.,,"31 December 2025, 16:15",https://republika.co.id/berita//t84n10370/mbg-bukan-sekadar-program-sosial-ini-kata-pakar-ekonomi,https://static.republika.co.id/uploads/images/inpicture_thumb/010011200-1767008468-830-556.jpg,mbg,2026-02-02 18:34:39,3
1e0264225fca1d70,Polda Jawa Tengah Bangun 148 SPPG Sepanjang 2025,Sebanyak 44 SPPG di antaranya sudah beroperasi.,,"30 December 2025, 19:43",https://republika.co.id/berita//t83207282/polda-jawa-tengah-bangun-148-sppg-sepanjang-2025,https://static.republika.co.id/uploads/images/inpicture_thumb/064262400-1762011065-830-556.jpg,mbg,2026-02-02 18:34:39,3
1e0264225fca1d70,"Seorang Ibu di Kampar Nangis-Nangis Mengaku Diintimidasi Usai Unggah Foto Menu MBG, Ini Kata BGN",Ibu itu mengaku mendapatkan intimidasi dan anaknya diminta pindah sekolah.,,"29 December 2025, 18:18",https://republika.co.id/berita//t813e8409/seorang-ibu-di-kampar-nangis-nangis-mengaku-diintimidasi-usai-unggah-foto-menu-mbg-ini-kata-bgn,https://static.republika.co.id/uploads/images/inpicture_thumb/kepala-badan-gizi-nasional-bgn-dadan-hindayana-keterangan-pers_250813054152-566.jpg,mbg,2026-02-02 18:34:39,3
